106782,2013,3.9166666666666665,0,0,0,0,0,1,0,0,0,0,0,0,0,0
106782,2013,3.9166666666666665,0,0,0,0,0,0,0,1,0,0,0,0,0,0
112552,2014,4.0394736842105265,0,0,0,0,0,0,0,1,0,0,0,0,0,0
115713,2015,3.9107142857142856,0,0,0,0,0,0,0,1,0,0,0,0,0,0
115713,2015,3.9107142857142856,0,0,0,0,0,0,0,0,0,0,0,0,1,0
115713,2015,3.9107142857142856,0,0,0,0,0,0,0,0,0,0,0,0,0,1
122882,2015,3.8191489361702127,1,0,0,0,0,0,0,0,0,0,0,0,0,0
122882,2015,3.8191489361702127,0,1,0,0,0,0,0,0,0,0,0,0,0,0
122882,2015,3.8191489361702127,0,0,0,0,0,0,0,0,0,0,0,0,1,0
122882,2015,3.8191489361702127,0,0,0,0,0,0,0,0,0,0,0,0,0,1
72378,2009,2.619047619047619,1,0,0,0,0,0,0,0,0,0,0,0,0,0
72378,2009,2.619047619047619,0,0,0,0,0,0,0,1,0,0,0,0,0,0
72378,2009,2.619047619047619,0,0,0,0,0,0,0,0,0,0,0,0,1,0
72378,2009,2.619047619047619,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4239,2001,3.8137254901960786,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4239,2001,3.8137254901960786,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4246,2001,3.623076923076923,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4246,2001,3.623076923076923,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4246,2001,3.623076923076923,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4641,2001,3.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4641,2001,3.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4881,2001,3.735294117647059,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4881,2001,3.735294117647059,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4896,2001,3.7616822429906542,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4896,2001,3.7616822429906542,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4896,2001,3.7616822429906542,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4246,2001,3.623076923076923,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4246,2001,3.623076923076923,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4246,2001,3.623076923076923,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4306,2001,3.8676470588235294,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4306,2001,3.8676470588235294,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4306,2001,3.8676470588235294,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4306,2001,3.8676470588235294,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4306,2001,3.8676470588235294,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4306,2001,3.8676470588235294,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4370,2001,3.3392857142857144,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4370,2001,3.3392857142857144,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4370,2001,3.3392857142857144,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4643,2001,2.7448979591836733,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4643,2001,2.7448979591836733,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4643,2001,2.7448979591836733,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4643,2001,2.7448979591836733,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4700,2001,3.037037037037037,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4700,2001,3.037037037037037,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4700,2001,3.037037037037037,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4874,2001,3.484848484848485,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4874,2001,3.484848484848485,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4874,2001,3.484848484848485,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4874,2001,3.484848484848485,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4886,2001,3.871212121212121,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4886,2001,3.871212121212121,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4886,2001,3.871212121212121,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4886,2001,3.871212121212121,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4886,2001,3.871212121212121,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4896,2001,3.7616822429906542,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4896,2001,3.7616822429906542,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4896,2001,3.7616822429906542,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4963,2001,3.8445378151260505,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4963,2001,3.8445378151260505,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4993,2001,4.106060606060606,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4993,2001,4.106060606060606,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4995,2001,4.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4995,2001,4.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5218,2002,3.6882352941176473,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5218,2002,3.6882352941176473,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5218,2002,3.6882352941176473,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5218,2002,3.6882352941176473,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5349,2002,3.540983606557377,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5349,2002,3.540983606557377,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5349,2002,3.540983606557377,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5349,2002,3.540983606557377,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5445,2002,3.6375,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5445,2002,3.6375,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5445,2002,3.6375,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5445,2002,3.6375,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5445,2002,3.6375,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5459,2002,2.959016393442623,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5459,2002,2.959016393442623,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5459,2002,2.959016393442623,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5464,2002,3.520408163265306,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5464,2002,3.520408163265306,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5502,2002,3.1666666666666665,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5502,2002,3.1666666666666665,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5502,2002,3.1666666666666665,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5618,2001,4.155172413793103,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5618,2001,4.155172413793103,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5618,2001,4.155172413793103,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5816,2002,3.5980392156862746,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5816,2002,3.5980392156862746,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5952,2002,4.0212765957446805,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5952,2002,4.0212765957446805,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5989,2002,3.9217391304347826,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5989,2002,3.9217391304347826,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6333,2003,3.723684210526316,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6333,2003,3.723684210526316,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6333,2003,3.723684210526316,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6333,2003,3.723684210526316,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6534,2003,2.5606060606060606,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6534,2003,2.5606060606060606,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6534,2003,2.5606060606060606,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6539,2003,3.778523489932886,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6539,2003,3.778523489932886,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6539,2003,3.778523489932886,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6539,2003,3.778523489932886,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7153,2003,4.118918918918919,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7153,2003,4.118918918918919,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7153,2003,4.118918918918919,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7153,2003,4.118918918918919,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7445,2004,3.6285714285714286,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7445,2004,3.6285714285714286,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7445,2004,3.6285714285714286,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7445,2004,3.6285714285714286,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7445,2004,3.6285714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8373,2004,2.25,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8373,2004,2.25,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8373,2004,2.25,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8528,2004,3.551282051282051,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8665,2004,3.7866666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8665,2004,3.7866666666666666,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8665,2004,3.7866666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8783,2004,3.1923076923076925,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8783,2004,3.1923076923076925,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8783,2004,3.1923076923076925,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8798,2004,3.7613636363636362,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8798,2004,3.7613636363636362,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8798,2004,3.7613636363636362,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8798,2004,3.7613636363636362,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8865,2004,2.638888888888889,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8865,2004,2.638888888888889,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8865,2004,2.638888888888889,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8907,2004,2.3461538461538463,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8907,2004,2.3461538461538463,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8907,2004,2.3461538461538463,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8949,2004,3.7435897435897436,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8949,2004,3.7435897435897436,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8949,2004,3.7435897435897436,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8957,2004,3.1818181818181817,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8957,2004,3.1818181818181817,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8957,2004,3.1818181818181817,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8958,2004,3.6842105263157894,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8961,2004,3.836,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8961,2004,3.836,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8961,2004,3.836,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8961,2004,3.836,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8961,2004,3.836,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8970,2004,3.609375,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8972,2004,3.263157894736842,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8972,2004,3.263157894736842,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8972,2004,3.263157894736842,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8972,2004,3.263157894736842,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8972,2004,3.263157894736842,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8984,2004,3.2906976744186047,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8984,2004,3.2906976744186047,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8984,2004,3.2906976744186047,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8984,2004,3.2906976744186047,0,0,0,0,0,0,0,0,0,0,0,0,0,1
30812,2004,3.5285714285714285,0,0,0,0,0,0,0,1,0,0,0,0,0,0
31878,2004,3.5789473684210527,1,0,0,0,0,0,0,0,0,0,0,0,0,0
31878,2004,3.5789473684210527,0,0,0,0,1,0,0,0,0,0,0,0,0,0
32029,2005,3.05,1,0,0,0,0,0,0,0,0,0,0,0,0,0
32029,2005,3.05,0,0,0,0,0,1,0,0,0,0,0,0,0,0
32029,2005,3.05,0,0,0,0,0,0,0,1,0,0,0,0,0,0
32029,2005,3.05,0,0,0,0,0,0,0,0,0,0,0,0,0,1
33493,2005,3.4294871794871793,1,0,0,0,0,0,0,0,0,0,0,0,0,0
33493,2005,3.4294871794871793,0,1,0,0,0,0,0,0,0,0,0,0,0,0
33493,2005,3.4294871794871793,0,0,0,0,0,0,0,0,0,0,0,0,1,0
33836,2005,2.269230769230769,0,0,0,0,1,0,0,0,0,0,0,0,0,0
33836,2005,2.269230769230769,0,0,0,0,0,0,0,0,1,0,0,0,0,0
33836,2005,2.269230769230769,0,0,0,0,0,0,0,0,0,0,0,1,0,0
34048,2005,3.15,1,0,0,0,0,0,0,0,0,0,0,0,0,0
34048,2005,3.15,0,1,0,0,0,0,0,0,0,0,0,0,0,0
34048,2005,3.15,0,0,0,0,0,0,0,0,0,0,0,0,1,0
34048,2005,3.15,0,0,0,0,0,0,0,0,0,0,0,0,0,1
34319,2005,3.3548387096774195,1,0,0,0,0,0,0,0,0,0,0,0,0,0
34319,2005,3.3548387096774195,0,0,0,0,0,0,0,0,0,0,0,0,1,0
34319,2005,3.3548387096774195,0,0,0,0,0,0,0,0,0,0,0,0,0,1
37741,2005,3.869565217391304,0,0,0,0,0,1,0,0,0,0,0,0,0,0
37741,2005,3.869565217391304,0,0,0,0,0,0,0,1,0,0,0,0,0,0
45499,2006,3.355769230769231,1,0,0,0,0,0,0,0,0,0,0,0,0,0
45499,2006,3.355769230769231,0,0,0,0,0,0,0,0,0,0,0,0,1,0
45499,2006,3.355769230769231,0,0,0,0,0,0,0,0,0,0,0,0,0,1
45517,2006,3.3780487804878048,0,0,1,0,0,0,0,0,0,0,0,0,0,0
45517,2006,3.3780487804878048,0,0,0,1,0,0,0,0,0,0,0,0,0,0
45517,2006,3.3780487804878048,0,0,0,0,1,0,0,0,0,0,0,0,0,0
45668,2006,3.1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
45668,2006,3.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
45668,2006,3.1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
48516,2006,4.252336448598131,0,0,0,0,0,1,0,0,0,0,0,0,0,0
48516,2006,4.252336448598131,0,0,0,0,0,0,0,1,0,0,0,0,0,0
48516,2006,4.252336448598131,0,0,0,0,0,0,0,0,0,0,0,0,0,1
49272,2006,3.9444444444444446,1,0,0,0,0,0,0,0,0,0,0,0,0,0
49272,2006,3.9444444444444446,0,1,0,0,0,0,0,0,0,0,0,0,0,0
49272,2006,3.9444444444444446,0,0,0,0,0,0,0,0,0,0,0,0,0,1
49278,2006,3.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
49278,2006,3.3,0,0,0,0,0,0,0,0,0,0,0,0,1,0
49278,2006,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,1
49286,2006,3.2083333333333335,0,0,0,0,1,0,0,0,0,0,0,0,0,0
49286,2006,3.2083333333333335,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4993,2001,4.106060606060606,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4993,2001,4.106060606060606,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5218,2002,3.6882352941176473,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5218,2002,3.6882352941176473,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5218,2002,3.6882352941176473,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5218,2002,3.6882352941176473,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5445,2002,3.6375,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5445,2002,3.6375,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5445,2002,3.6375,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5445,2002,3.6375,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5445,2002,3.6375,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5481,2002,2.8461538461538463,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5507,2002,2.7708333333333335,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5507,2002,2.7708333333333335,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5507,2002,2.7708333333333335,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5872,2002,2.925925925925926,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5872,2002,2.925925925925926,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5872,2002,2.925925925925926,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5902,2002,3.9456521739130435,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5902,2002,3.9456521739130435,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5902,2002,3.9456521739130435,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5952,2002,4.0212765957446805,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5952,2002,4.0212765957446805,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5956,2002,3.518181818181818,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5956,2002,3.518181818181818,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4246,2001,3.623076923076923,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4246,2001,3.623076923076923,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4246,2001,3.623076923076923,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4306,2001,3.8676470588235294,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4306,2001,3.8676470588235294,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4306,2001,3.8676470588235294,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4306,2001,3.8676470588235294,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4306,2001,3.8676470588235294,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4306,2001,3.8676470588235294,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4447,2001,3.15625,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4447,2001,3.15625,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4993,2001,4.106060606060606,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4993,2001,4.106060606060606,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4995,2001,4.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4995,2001,4.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5066,2002,3.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5066,2002,3.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5377,2002,3.715909090909091,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5377,2002,3.715909090909091,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5377,2002,3.715909090909091,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5620,2002,3.0535714285714284,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5620,2002,3.0535714285714284,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5943,2002,2.6052631578947367,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5943,2002,2.6052631578947367,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5952,2002,4.0212765957446805,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5952,2002,4.0212765957446805,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5957,2002,3.263157894736842,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5957,2002,3.263157894736842,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6155,2003,3.2758620689655173,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6155,2003,3.2758620689655173,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6377,2003,3.9609929078014185,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6377,2003,3.9609929078014185,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6377,2003,3.9609929078014185,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6377,2003,3.9609929078014185,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6535,2003,2.409090909090909,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6942,2003,3.788135593220339,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6942,2003,3.788135593220339,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6942,2003,3.788135593220339,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7149,2003,3.6470588235294117,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7149,2003,3.6470588235294117,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7149,2003,3.6470588235294117,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7151,2003,3.375,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7151,2003,3.375,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7153,2003,4.118918918918919,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7153,2003,4.118918918918919,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7153,2003,4.118918918918919,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7153,2003,4.118918918918919,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7154,2003,2.8,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7154,2003,2.8,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7293,2004,3.5531914893617023,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7293,2004,3.5531914893617023,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7451,2004,3.7564102564102564,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8529,2004,3.3191489361702127,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8529,2004,3.3191489361702127,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8529,2004,3.3191489361702127,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8533,2004,3.5657894736842106,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8533,2004,3.5657894736842106,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8665,2004,3.7866666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8665,2004,3.7866666666666666,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8665,2004,3.7866666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8961,2004,3.836,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8961,2004,3.836,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8961,2004,3.836,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8961,2004,3.836,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8961,2004,3.836,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8969,2004,3.025,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8969,2004,3.025,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8969,2004,3.025,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8970,2004,3.609375,0,0,0,0,0,0,0,1,0,0,0,0,0,0
31433,2005,3.1363636363636362,0,0,0,0,1,0,0,0,0,0,0,0,0,0
31433,2005,3.1363636363636362,0,0,0,0,0,0,0,0,0,0,0,1,0,0
31685,2005,3.1666666666666665,0,0,0,0,1,0,0,0,0,0,0,0,0,0
31685,2005,3.1666666666666665,0,0,0,0,0,0,0,0,0,0,0,1,0,0
33679,2005,3.2796610169491527,1,0,0,0,0,0,0,0,0,0,0,0,0,0
33679,2005,3.2796610169491527,0,1,0,0,0,0,0,0,0,0,0,0,0,0
33679,2005,3.2796610169491527,0,0,0,0,1,0,0,0,0,0,0,0,0,0
33679,2005,3.2796610169491527,0,0,0,0,0,0,0,0,0,0,0,1,0,0
40629,2005,3.5555555555555554,0,0,0,0,0,0,0,1,0,0,0,0,0,0
40629,2005,3.5555555555555554,0,0,0,0,0,0,0,0,0,0,0,1,0,0
41285,2005,3.4411764705882355,0,0,0,0,0,1,0,0,0,0,0,0,0,0
41285,2005,3.4411764705882355,0,0,0,0,0,0,0,1,0,0,0,0,0,0
41285,2005,3.4411764705882355,0,0,0,0,0,0,0,0,0,0,0,1,0,0
47099,2006,3.7934782608695654,0,0,0,0,0,0,0,1,0,0,0,0,0,0
